Date,Open,High,Low,Close,Adj_Close,Volume
2013/10/8,14938.04004,14938.04004,14773.46973,14776.53027,14776.53027,102690000
2013/10/9,14778.19043,14852.5,14719.42969,14802.98047,14802.98047,103190000
2013/10/10,14806.38965,15126.07031,14806.38965,15126.07031,15126.07031,106540000
2013/10/11,15126.51953,15237.29981,15100.12988,15237.11035,15237.11035,85730000
2013/10/14,15231.33008,15309.48047,15136.37988,15301.25977,15301.25977,81420000
2013/10/15,15300.29981,15301.91016,15161.33008,15168.00977,15168.00977,91440000
2013/10/16,15170.7002,15374.15039,15170.7002,15373.83008,15373.83008,92850000
2013/10/17,15369.45996,15376.11035,15229.01953,15371.65039,15371.65039,108490000
2013/10/18,15371.70996,15412.96973,15321.80957,15399.65039,15399.65039,156660000
2013/10/21,15401.32031,15410.17969,15362.66016,15392.2002,15392.2002,93660000
2013/10/22,15394.21973,15518.09961,15394.21973,15467.66016,15467.66016,107030000
2013/10/23,15465.33984,15465.66016,15366.19043,15413.33008,15413.33008,90630000
2013/10/24,15414.87012,15528.62988,15414.12988,15509.20996,15509.20996,89240000
2013/10/25,15523.71973,15570.59961,15512.95996,15570.28027,15570.28027,109900000
2013/10/28,15569.19043,15599.08984,15533.48047,15568.92969,15568.92969,92760000
2013/10/29,15572.20996,15683.08008,15572.20996,15680.34961,15680.34961,86600000
2013/10/30,15680.74023,15721,15574.51953,15618.75977,15618.75977,79170000
2013/10/31,15619.91992,15651.86035,15544.69043,15545.75,15545.75,114050000
2013/11/1,15558.00977,15649.40039,15543.25,15615.54981,15615.54981,101830000
2013/11/4,15621.2002,15658.90039,15588.48047,15639.12012,15639.12012,71200000
2013/11/5,15631.21973,15651.88965,15522.17969,15618.21973,15618.21973,91890000
2013/11/6,15628.71973,15750.29004,15628.71973,15746.87988,15746.87988,109200000
2013/11/7,15751.30957,15797.67969,15586.33008,15593.98047,15593.98047,103860000
2013/11/8,15591.54004,15764.29004,15579.34961,15761.78027,15761.78027,101200000
2013/11/11,15759.28027,15791.4502,15737.21973,15783.09961,15783.09961,58860000
2013/11/12,15773.15039,15793.37988,15708.29004,15750.66992,15750.66992,79260000
2013/11/13,15739.5,15822.98047,15672,15821.62988,15821.62988,92450000
2013/11/14,15806.21973,15884.99023,15798.74023,15876.21973,15876.21973,123860000
2013/11/15,15876.16016,15962.98047,15875.90039,15961.7002,15961.7002,126460000
2013/11/18,15962.71973,16030.28027,15942.16992,15976.01953,15976.01953,94860000
2013/11/19,15974.05957,16025.84961,15943.78027,15967.03027,15967.03027,84570000
2013/11/20,15971.2002,16016.84961,15865.37012,15900.82031,15900.82031,84350000
2013/11/21,15908.07031,16016.04004,15908.07031,16009.99023,16009.99023,79000000
2013/11/22,16008.70996,16068.78027,15976.26953,16064.76953,16064.76953,81000000
2013/11/25,16072.08984,16109.62988,16055.45996,16072.54004,16072.54004,94040000
2013/11/26,16070.92969,16120.25,16070.92969,16072.79981,16072.79981,107450000
2013/11/27,16073.37012,16107.99023,16057.33984,16097.33008,16097.33008,65730000
2013/11/29,16105.16016,16174.50977,16074.13965,16086.41016,16086.41016,69190000
2013/12/2,16087.12012,16098,15986.23047,16008.76953,16008.76953,92590000
2013/12/3,16004.71973,16004.71973,15859.67969,15914.62012,15914.62012,103910000
2013/12/4,15910.50977,15960.36035,15791.29004,15889.76953,15889.76953,111180000
2013/12/5,15886.5,15896.19043,15809.37012,15821.50977,15821.50977,128080000
2013/12/6,15825.54981,16022.34961,15825.54981,16020.2002,16020.2002,98260000
2013/12/9,16019.49023,16058.40039,16015.29004,16025.53027,16025.53027,91810000
2013/12/10,16024.12012,16029.05957,15969.53027,15973.12988,15973.12988,79420000
2013/12/11,15970.75,15997.21973,15827.7002,15843.53027,15843.53027,107170000
2013/12/12,15844.82031,15845.11035,15703.79004,15739.42969,15739.42969,105870000
2013/12/13,15745.66016,15792.79981,15717.91992,15755.36035,15755.36035,83180000
2013/12/16,15759.59961,15930.30957,15759.59961,15884.57031,15884.57031,101470000
2013/12/17,15884.05957,15917.95996,15836.4502,15875.25977,15875.25977,101490000
2013/12/18,15876.57031,16173.04004,15808.91992,16167.96973,16167.96973,129620000
2013/12/19,16162.50977,16194.71973,16121.54004,16179.08008,16179.08008,94980000
2013/12/20,16178.57031,16287.83984,16178.57031,16221.13965,16221.13965,285190000
2013/12/23,16225.25,16318.11035,16225.25,16294.61035,16294.61035,78930000
2013/12/24,16295.7002,16360.59961,16295.7002,16357.54981,16357.54981,33640000
2013/12/26,16370.96973,16483,16370.96973,16479.88086,16479.88086,50160000
2013/12/27,16486.36914,16529.00977,16461.23047,16478.41016,16478.41016,47230000
2013/12/30,16484.50977,16504.34961,16476.86914,16504.28906,16504.28906,54220000
2013/12/31,16512.38086,16588.25,16511.48047,16576.66016,16576.66016,78760000
2014/1/2,16572.16992,16573.07031,16416.49023,16441.34961,16441.34961,80960000
2014/1/3,16456.89063,16518.74023,16439.30078,16469.99023,16469.99023,72770000
2014/1/6,16474.03906,16532.99023,16405.51953,16425.09961,16425.09961,89380000
2014/1/7,16429.01953,16562.32031,16429.01953,16530.93945,16530.93945,81270000
2014/1/8,16527.66016,16528.88086,16416.68945,16462.74023,16462.74023,103260000
2014/1/9,16471.41016,16525.34961,16378.61035,16444.75977,16444.75977,83990000
2014/1/10,16453.61914,16487.65039,16379.01953,16437.05078,16437.05078,85190000
2014/1/13,16434.0293,16453.13086,16240.59961,16257.94043,16257.94043,111680000
2014/1/14,16261.99023,16373.91992,16260.83008,16373.86035,16373.86035,98610000
2014/1/15,16378.03027,16505.2793,16376.78027,16481.93945,16481.93945,101130000
2014/1/16,16477.69922,16477.69922,16375.55957,16417.00977,16417.00977,87370000
2014/1/17,16408.01953,16495.25977,16378.79981,16458.56055,16458.56055,184970000
2014/1/21,16459.26953,16520.59961,16316.25,16414.43945,16414.43945,111570000
2014/1/22,16420.48047,16453.49023,16332.98047,16373.33984,16373.33984,87470000
2014/1/23,16371.99023,16372.95996,16140.58008,16197.34961,16197.34961,100540000
2014/1/24,16203.29004,16203.29004,15879.11035,15879.11035,15879.11035,141450000
2014/1/27,15879.04981,15942.76953,15783.54981,15837.87988,15837.87988,127540000
2014/1/28,15840.83984,15945.88965,15840.83984,15928.55957,15928.55957,89110000
2014/1/29,15927.08008,15927.08008,15708.98047,15738.79004,15738.79004,109590000
2014/1/30,15743.03027,15907.53027,15733.26953,15848.61035,15848.61035,92100000
2014/1/31,15847.19043,15847.19043,15617.54981,15698.84961,15698.84961,137090000
2014/2/3,15697.69043,15708.54004,15356.16992,15372.79981,15372.79981,151050000
2014/2/4,15372.92969,15481.84961,15356.62012,15445.24023,15445.24023,124110000
2014/2/5,15443,15478.20996,15340.69043,15440.23047,15440.23047,105130000
2014/2/6,15443.83008,15632.08984,15443,15628.53027,15628.53027,106980000
2014/2/7,15630.63965,15798.50977,15625.53027,15794.08008,15794.08008,105780000
2014/2/10,15793.62988,15801.79004,15733.69043,15801.79004,15801.79004,84110000
2014/2/11,15804.16992,16027.19043,15803.40039,15994.76953,15994.76953,95930000
2014/2/12,15993.04004,16036.55957,15928.75,15963.94043,15963.94043,77310000
2014/2/13,15946.99023,16039.37012,15863.25,16027.58984,16027.58984,99470000
2014/2/14,16018.08008,16175.54981,15985.38965,16154.38965,16154.38965,84060000
2014/2/18,16153.96973,16167.33008,16107.04004,16130.40039,16130.40039,91250000
2014/2/19,16126.23047,16225.71973,16031.66016,16040.55957,16040.55957,80560000
2014/2/20,16044.15039,16161.63965,16006.58984,16133.23047,16133.23047,77720000
2014/2/21,16135.91992,16191.91992,16093.79981,16103.29981,16103.29981,126580000
2014/2/24,16102.26953,16300.04004,16102.26953,16207.13965,16207.13965,244580000
2014/2/25,16207.33984,16254.25977,16147.25,16179.66016,16179.66016,99470000
2014/2/26,16180.36035,16252.34961,16155.86035,16198.41016,16198.41016,93980000
2014/2/27,16197.7002,16276.28027,16159.80957,16272.65039,16272.65039,97640000
2014/2/28,16273.23047,16398.94922,16226.08984,16321.70996,16321.70996,122110000
2014/3/3,16321.70996,16321.70996,16071.25,16168.03027,16168.03027,92760000
2014/3/4,16169.32031,16419.49023,16169.32031,16395.88086,16395.88086,96120000
2014/3/5,16395.88086,16406.55078,16343.95996,16360.17969,16360.17969,73980000
2014/3/6,16360.55957,16450.16992,16360.55957,16421.89063,16421.89063,75900000
2014/3/7,16424.5293,16505.69922,16398.85938,16452.7207,16452.7207,80690000
2014/3/10,16453.09961,16453.09961,16334.2002,16418.67969,16418.67969,68210000
2014/3/11,16419.39063,16460.33008,16325.16992,16351.25,16351.25,78150000
2014/3/12,16350.66992,16364.74023,16260.03027,16340.08008,16340.08008,77900000
2014/3/13,16341.54981,16405.07031,16084.09961,16108.88965,16108.88965,86160000
2014/3/14,16106.32031,16165.04981,16046.99023,16065.66992,16065.66992,85660000
2014/3/17,16066.37012,16270.33984,16066.37012,16247.21973,16247.21973,88930000
2014/3/18,16245.92969,16369.94043,16245.92969,16336.19043,16336.19043,79140000
2014/3/19,16335.70996,16363.32031,16126.29004,16222.16992,16222.16992,90110000
2014/3/20,16221.98047,16353.98047,16160.33008,16331.04981,16331.04981,91530000
2014/3/21,16332.69043,16456.44922,16290.79004,16302.76953,16302.76953,353670000
2014/3/24,16303.28027,16380.50977,16215.55957,16276.69043,16276.69043,110620000
2014/3/25,16279.2002,16407.17969,16279.2002,16367.87988,16367.87988,89110000
2014/3/26,16370.70996,16466.03906,16268.99023,16268.99023,16268.99023,92770000
2014/3/27,16268.66992,16300.94043,16191.79004,16264.23047,16264.23047,93650000
2014/3/28,16267.76953,16414.85938,16267.76953,16323.05957,16323.05957,86370000
2014/3/31,16324.21973,16480.84961,16324.21973,16457.66016,16457.66016,104510000
2014/4/1,16458.05078,16565.73047,16457.59961,16532.60938,16532.60938,88010000
2014/4/2,16532.80078,16588.18945,16506.59961,16573,16573,78120000
2014/4/3,16572.35938,16604.15039,16527.59961,16572.55078,16572.55078,77220000
2014/4/4,16576.01953,16631.63086,16392.76953,16412.71094,16412.71094,104350000
2014/4/7,16414.15039,16421.38086,16244.00977,16245.87012,16245.87012,116540000
2014/4/8,16245.16016,16296.86035,16180.28027,16256.13965,16256.13965,98510000
2014/4/9,16256.37012,16438.82031,16256.37012,16437.17969,16437.17969,91550000
2014/4/10,16437.24023,16456.11914,16153.33984,16170.21973,16170.21973,112550000
2014/4/11,16168.87012,16168.87012,16015.32031,16026.75,16026.75,119550000
2014/4/14,16028.29004,16184.75977,16028.29004,16173.24023,16173.24023,90020000
2014/4/15,16173.49023,16272.9502,16063.2002,16262.55957,16262.55957,97850000
2014/4/16,16266.23047,16424.84961,16266.23047,16424.84961,16424.84961,94650000
2014/4/17,16424.14063,16460.49023,16368.13965,16408.53906,16408.53906,136190000
2014/4/21,16408.91992,16459.7793,16402.08008,16449.25,16449.25,79500000
2014/4/22,16449.38086,16565.71094,16449.38086,16514.36914,16514.36914,84830000
2014/4/23,16513.73047,16525.99023,16477.2793,16501.65039,16501.65039,76830000
2014/4/24,16503.39063,16541.25977,16452.30078,16501.65039,16501.65039,80340000
2014/4/25,16503.25977,16503.25977,16333.78027,16361.45996,16361.45996,90630000
2014/4/28,16363.2002,16500.36914,16312.66016,16448.74023,16448.74023,105510000
2014/4/29,16451.17969,16559.39063,16451.17969,16535.36914,16535.36914,71240000
2014/4/30,16534.85938,16592.2793,16510.86914,16580.83984,16580.83984,92970000
2014/5/1,16580.25977,16604.78906,16525.25,16558.86914,16558.86914,75630000
2014/5/2,16562.33984,16620.06055,16488.31055,16512.89063,16512.89063,78910000
2014/5/5,16509.75,16547.91992,16377.08984,16530.55078,16530.55078,70320000
2014/5/6,16529.84961,16529.84961,16399.99023,16401.01953,16401.01953,74340000
2014/5/7,16401.66016,16522.93945,16357.34961,16518.53906,16518.53906,93870000
2014/5/8,16518.16016,16622.94922,16502.00977,16550.9707,16550.9707,75620000
2014/5/9,16551.23047,16588.76953,16498.71094,16583.33984,16583.33984,74980000
2014/5/12,16584.82031,16704.83984,16584.82031,16695.4707,16695.4707,71550000
2014/5/13,16695.91992,16735.50977,16695.91992,16715.43945,16715.43945,71340000
2014/5/14,16716.08008,16717.56055,16595,16613.9707,16613.9707,71970000
2014/5/15,16613.51953,16622.90039,16397.46094,16446.81055,16446.81055,106610000
2014/5/16,16447.32031,16498.99023,16414.32031,16491.31055,16491.31055,119330000
2014/5/19,16490.34961,16526.25977,16442.11914,16511.85938,16511.85938,82180000
2014/5/20,16511.2207,16511.2207,16341.29981,16374.30957,16374.30957,75150000
2014/5/21,16376.16992,16544.59961,16376.16992,16533.06055,16533.06055,76730000
2014/5/22,16532.74023,16565.39063,16489.60938,16543.08008,16543.08008,59250000
2014/5/23,16544.49023,16613.07031,16544.49023,16606.26953,16606.26953,61340000
2014/5/27,16607.41992,16688.68945,16607.41992,16675.5,16675.5,80870000
2014/5/28,16674.98047,16674.98047,16620.2207,16633.17969,16633.17969,62480000
2014/5/29,16637.74023,16698.74023,16620.42969,16698.74023,16698.74023,55500000
2014/5/30,16697.33008,16721.2207,16648.84961,16717.16992,16717.16992,105190000
2014/6/2,16716.84961,16756.64063,16682.07031,16743.63086,16743.63086,57560000
2014/6/3,16736.69922,16736.69922,16690.00977,16722.33984,16722.33984,67830000
2014/6/4,16720,16742.91016,16673.65039,16737.5293,16737.5293,65570000
2014/6/5,16739.14063,16845.81055,16709.94922,16836.10938,16836.10938,70460000
2014/6/6,16839.64063,16924.2793,16839.64063,16924.2793,16924.2793,80530000
2014/6/9,16926.08008,16970.16992,16912.91992,16943.09961,16943.09961,67130000
2014/6/10,16940.40039,16946.33984,16897.43945,16945.91992,16945.91992,64560000
2014/6/11,16943.16016,16943.16016,16821.84961,16843.88086,16843.88086,61860000
2014/6/12,16840.48047,16841.57031,16703.73047,16734.18945,16734.18945,72560000
2014/6/13,16734.64063,16787.89063,16718.59961,16775.74023,16775.74023,95220000
2014/6/16,16765.56055,16802.14063,16722.85938,16781.00977,16781.00977,77900000
2014/6/17,16779.21094,16823.55078,16732.91016,16808.49023,16808.49023,63530000
2014/6/18,16806.11914,16911.41016,16755.28906,16906.61914,16906.61914,73720000
2014/6/19,16909.90039,16923.42969,16858.88086,16921.46094,16921.46094,80220000
2014/6/20,16920.61914,16978.01953,16920.61914,16947.08008,16947.08008,247350000
2014/6/23,16946.5,16954.26953,16896.08984,16937.25977,16937.25977,63640000
2014/6/24,16934.61914,16969.69922,16805.23047,16818.13086,16818.13086,80220000
2014/6/25,16817.67969,16883.53906,16799.41016,16867.50977,16867.50977,73920000
2014/6/26,16866.81055,16872.51953,16746.08984,16846.13086,16846.13086,63650000
2014/6/27,16846.90039,16862.73047,16773.83984,16851.83984,16851.83984,137690000
2014/6/30,16852.49023,16871.26953,16801.93945,16826.59961,16826.59961,90360000
2014/7/1,16828.5293,16998.69922,16828.5293,16956.07031,16956.07031,74050000
2014/7/2,16949.71094,16986.63086,16949.71094,16976.24023,16976.24023,57840000
2014/7/3,16979,17074.65039,16979,17068.25977,17068.25977,66800000
2014/7/7,17063.83008,17063.83008,16992.44922,17024.21094,17024.21094,61480000
2014/7/8,17022.08984,17022.08984,16874.78906,16906.61914,16906.61914,75250000
2014/7/9,16916.83008,16998.94922,16913.81055,16985.60938,16985.60938,67120000
2014/7/10,16980.34961,16980.34961,16805.38086,16915.07031,16915.07031,67510000
2014/7/11,16918.31055,16949.46094,16860.30078,16943.81055,16943.81055,61000000
2014/7/14,16950.92969,17088.42969,16950.92969,17055.41992,17055.41992,60570000
2014/7/15,17055.0293,17120.33984,17006.39063,17060.67969,17060.67969,101730000
2014/7/16,17061.91016,17139.34961,17061.91016,17138.19922,17138.19922,111500000
2014/7/17,17133.44922,17151.56055,16966.18945,16976.81055,16976.81055,99240000
2014/7/18,16978.16016,17113.50977,16977.51953,17100.17969,17100.17969,112530000
2014/7/21,17095.10938,17095.10938,16974.33984,17051.73047,17051.73047,67590000
2014/7/22,17054.9707,17133.42969,17040.13086,17113.53906,17113.53906,77960000
2014/7/23,17117.00977,17121.05078,17058.05078,17086.63086,17086.63086,73440000
2014/7/24,17092.01953,17119.83008,17061.07031,17083.80078,17083.80078,66390000
2014/7/25,17079.5,17082.33008,16915.65039,16960.57031,16960.57031,67290000
2014/7/28,16956.91016,17001.38086,16877.7207,16982.58984,16982.58984,66190000
2014/7/29,16984.33008,17056.46094,16912.10938,16912.10938,16912.10938,75980000
2014/7/30,16920.10938,16983.93945,16817.16016,16880.35938,16880.35938,77750000
2014/7/31,16869.63086,16869.63086,16563.30078,16563.30078,16563.30078,101670000
2014/8/1,16561.69922,16584.75,16437.07031,16493.36914,16493.36914,84860000
2014/8/4,16493.7207,16596.2207,16447.19922,16569.2793,16569.2793,76260000
2014/8/5,16559.9707,16559.9707,16369.54981,16429.4707,16429.4707,76630000
2014/8/6,16425.09961,16490.69922,16372.32031,16443.33984,16443.33984,78600000
2014/8/7,16448.28906,16504.34961,16333.78027,16368.26953,16368.26953,80430000
2014/8/8,16369.67969,16556.58984,16364.21973,16553.92969,16553.92969,82420000
2014/8/11,16557.26953,16627.99023,16557.26953,16569.98047,16569.98047,65560000
2014/8/12,16565.55078,16589.31055,16518.06055,16560.53906,16560.53906,62770000
2014/8/13,16567.53906,16670.28906,16567.53906,16651.80078,16651.80078,66020000
2014/8/14,16657.32031,16714.2207,16651.66992,16713.58008,16713.58008,62370000
2014/8/15,16717.00977,16775.26953,16575.41992,16662.91016,16662.91016,109180000
2014/8/18,16664.44922,16840.2793,16664.44922,16838.74023,16838.74023,75670000
2014/8/19,16839.06055,16929.13086,16839.06055,16919.58984,16919.58984,67220000
2014/8/20,16910.0293,16994.89063,16896.55078,16979.13086,16979.13086,61960000
2014/8/21,16983.88086,17074.58984,16983.88086,17039.49023,17039.49023,65160000
2014/8/22,17038.26953,17064.2793,16984.51953,17001.2207,17001.2207,64330000
2014/8/25,17011.81055,17124.74023,17011.81055,17076.86914,17076.86914,57400000
2014/8/26,17079.57031,17153.80078,17079.57031,17106.69922,17106.69922,50710000
2014/8/27,17111.0293,17134.59961,17090.60938,17122.00977,17122.00977,61690000
2014/8/28,17119.06055,17119.06055,17018.33008,17079.57031,17079.57031,51860000
2014/8/29,17083.41992,17110.41992,17035.38086,17098.44922,17098.44922,81500000
2014/9/2,17097.41992,17113.50977,17009.07031,17067.56055,17067.56055,64820000
2014/9/3,17067.24023,17151.89063,17060.21094,17078.2793,17078.2793,62770000
2014/9/4,17083.60938,17161.55078,17030.11914,17069.58008,17069.58008,68120000
2014/9/5,17065.89063,17137.35938,17009.61914,17137.35938,17137.35938,76630000
2014/9/8,17131.71094,17137.88086,17079.16992,17111.41992,17111.41992,65640000
2014/9/9,17110.39063,17111.55078,16993.28906,17013.86914,17013.86914,69030000
2014/9/10,17016.05078,17080.26953,16974.57031,17068.71094,17068.71094,76780000
2014/9/11,17057.41016,17057.41016,16983.88086,17049,17049,63650000
2014/9/12,17044.05078,17044.05078,16937.66992,16987.50977,16987.50977,82820000
2014/9/15,16988.75977,17051.84961,16951.38086,17031.14063,17031.14063,71740000
2014/9/16,17027.16016,17167.05078,16985.55078,17131.9707,17131.9707,73200000
2014/9/17,17131.00977,17221.10938,17089.00977,17156.84961,17156.84961,87810000
2014/9/18,17163.73047,17275.36914,17163.73047,17265.99023,17265.99023,85300000
2014/9/19,17267.21094,17350.64063,17257.46094,17279.74023,17279.74023,349620000
2014/9/22,17271.71094,17277.88086,17159.35938,17172.67969,17172.67969,74300000
2014/9/23,17165.91016,17171.88086,17055.86914,17055.86914,17055.86914,77090000
2014/9/24,17056.64063,17226.59961,17033.92969,17210.06055,17210.06055,80530000
2014/9/25,17204.85938,17204.85938,16945.80078,16945.80078,16945.80078,93520000
2014/9/26,16948.61914,17148.15039,16948.10938,17113.15039,17113.15039,74670000
2014/9/29,17107.68945,17107.68945,16934.42969,17071.2207,17071.2207,70220000
2014/9/30,17070.44922,17145.09961,17017.10938,17042.90039,17042.90039,102290000
2014/10/1,17040.46094,17041.16016,16776.13086,16804.71094,16804.71094,104240000
2014/10/2,16808.26953,16857.25,16674.03906,16801.05078,16801.05078,75490000
2014/10/3,16802.19922,17027.83984,16802.19922,17009.68945,17009.68945,87940000
2014/10/6,17010.33984,17099.39063,16930.38086,16991.91016,16991.91016,655450000
2014/10/7,16988.25,16988.25,16715.78906,16719.39063,16719.39063,79420000
2014/10/8,16718.65039,17006.91016,16663.25977,16994.2207,16994.2207,106930000
2014/10/9,16989.36914,16989.36914,16649.03906,16659.25,16659.25,93210000
2014/10/10,16654.88086,16757.59961,16543.91016,16544.09961,16544.09961,136370000
2014/10/13,16535.42969,16602.41016,16310.46973,16321.07031,16321.07031,107830000
2014/10/14,16321.90039,16463.66992,16273.63965,16315.19043,16315.19043,110410000
2014/10/15,16313.29981,16313.29981,15855.12012,16141.74023,16141.74023,160380000
2014/10/16,16137.13965,16211.12012,15935.21973,16117.24023,16117.24023,131670000
2014/10/17,16118.38965,16427.38086,16118.38965,16380.41016,16380.41016,137910000
2014/10/20,16373.15039,16401.63086,16260.54004,16399.66992,16399.66992,94320000
2014/10/21,16406.0293,16620.7793,16405.76953,16614.81055,16614.81055,105110000
2014/10/22,16615.25977,16653.89063,16459.84961,16461.32031,16461.32031,92050000
2014/10/23,16468.07031,16767.51953,16468.07031,16677.90039,16677.90039,99420000
2014/10/24,16677.03906,16811.71094,16649.7207,16805.41016,16805.41016,90400000
2014/10/27,16796.09961,16836.98047,16729.83008,16817.93945,16817.93945,72580000
2014/10/28,16825.18945,17006.44922,16825.18945,17005.75,17005.75,83870000
2014/10/29,17005.07031,17065.5,16895.38086,16974.31055,16974.31055,76450000
2014/10/30,16968.14063,17223.96094,16920.75977,17195.41992,17195.41992,80180000
2014/10/31,17208.7793,17395.53906,17208.7793,17390.51953,17390.51953,121610000
2014/11/3,17390.90039,17410.65039,17339.84961,17366.24023,17366.24023,80030000
2014/11/4,17368.81055,17397.23047,17278.35938,17383.83984,17383.83984,81390000
2014/11/5,17385.75977,17486.58984,17385.75977,17484.5293,17484.5293,76030000
2014/11/6,17491.66016,17560.31055,17440.34961,17554.4707,17554.4707,70670000
2014/11/7,17558.58008,17575.33008,17493.36914,17573.92969,17573.92969,82860000
2014/11/10,17568.98047,17621.86914,17547.50977,17613.74023,17613.74023,71430000
2014/11/11,17615.64063,17638.21094,17584.93945,17614.90039,17614.90039,52880000
2014/11/12,17604.75,17626.71094,17536.16992,17612.19922,17612.19922,75980000
2014/11/13,17618.68945,17705.48047,17583.88086,17652.78906,17652.78906,80540000
2014/11/14,17653.10938,17664.15039,17613.19922,17634.74023,17634.74023,72850000
2014/11/17,17631.84961,17675.07031,17606.81055,17647.75,17647.75,70330000
2014/11/18,17643.08984,17735.71094,17642.0293,17687.82031,17687.82031,87420000
2014/11/19,17685.50977,17712.25977,17624.5,17685.73047,17685.73047,73780000
2014/11/20,17677.32031,17720.43945,17603.89063,17719,17719,77740000
2014/11/21,17721.01953,17894.83008,17721.01953,17810.06055,17810.06055,140940000
2014/11/24,17812.63086,17855.26953,17793.18945,17817.90039,17817.90039,85510000
2014/11/25,17819.05078,17854.73047,17790.89063,17814.93945,17814.93945,88190000
2014/11/26,17812.25,17833.75977,17791.16016,17827.75,17827.75,67450000
2014/11/28,17830.55078,17893.41992,17807.7793,17828.24023,17828.24023,80470000
2014/12/1,17827.26953,17827.26953,17726.55078,17776.80078,17776.80078,86390000
2014/12/2,17778.84961,17897.05078,17778.84961,17879.55078,17879.55078,81970000
2014/12/3,17880.90039,17924.15039,17855.58984,17912.61914,17912.61914,99400000
2014/12/4,17910.01953,17937.96094,17814.81055,17900.09961,17900.09961,76270000
2014/12/5,17903.05078,17991.18945,17903.05078,17958.78906,17958.78906,79110000
2014/12/8,17954.93945,17960.56055,17804.2793,17852.48047,17852.48047,88680000
2014/12/9,17847.36914,17847.36914,17629.57031,17801.19922,17801.19922,100400000
2014/12/10,17797.99023,17797.99023,17508.09961,17533.15039,17533.15039,115100000
2014/12/11,17534.30078,17758.50977,17534.30078,17596.33984,17596.33984,90100000
2014/12/12,17590.05078,17590.05078,17280.83008,17280.83008,17280.83008,121950000
2014/12/15,17285.74023,17403.53906,17115.2793,17180.83984,17180.83984,114050000
2014/12/16,17173.07031,17427.43945,17067.58984,17068.86914,17068.86914,116640000
2014/12/17,17069.16016,17389.30078,17069.16016,17356.86914,17356.86914,118220000
2014/12/18,17367.84961,17778.40039,17367.84961,17778.15039,17778.15039,123940000
2014/12/19,17778.01953,17874.0293,17746.55078,17804.80078,17804.80078,343690000
2014/12/22,17812.25,17962.7793,17812.25,17959.43945,17959.43945,98460000
2014/12/23,17971.50977,18069.2207,17970.16016,18024.16992,18024.16992,82890000
2014/12/24,18035.73047,18086.24023,18027.7793,18030.21094,18030.21094,42870000
2014/12/26,18038.30078,18103.44922,18038.30078,18053.71094,18053.71094,52570000
2014/12/29,18046.58008,18073.03906,18021.57031,18038.23047,18038.23047,53870000
2014/12/30,18035.01953,18035.01953,17959.69922,17983.07031,17983.07031,47490000
2014/12/31,17987.66016,18043.2207,17820.88086,17823.07031,17823.07031,82840000
2015/1/2,17823.07031,17951.7793,17731.30078,17832.99023,17832.99023,76270000
2015/1/5,17821.30078,17821.30078,17475.92969,17501.65039,17501.65039,116160000
2015/1/6,17504.17969,17581.05078,17262.36914,17371.64063,17371.64063,101870000
2015/1/7,17374.7793,17597.08008,17374.7793,17584.51953,17584.51953,91030000
2015/1/8,17591.9707,17916.03906,17591.9707,17907.86914,17907.86914,114890000
2015/1/9,17911.01953,17915.32031,17686.08984,17737.36914,17737.36914,93390000
2015/1/12,17742.05078,17793.88086,17571.58008,17640.83984,17640.83984,92500000
2015/1/13,17645.01953,17923.00977,17498.23047,17613.67969,17613.67969,99360000
2015/1/14,17609.06055,17609.06055,17264.90039,17427.08984,17427.08984,109180000
2015/1/15,17436.30078,17517.41016,17298.03906,17320.71094,17320.71094,94520000
2015/1/16,17320,17528.36914,17243.55078,17511.57031,17511.57031,140480000
2015/1/20,17516.96094,17588.69922,17346.73047,17515.23047,17515.23047,119600000
2015/1/21,17509.96094,17599.58008,17396.03906,17554.2793,17554.2793,95530000
2015/1/22,17557.28906,17840.89063,17482.53906,17813.98047,17813.98047,111980000
2015/1/23,17812.5,17812.5,17667.5293,17672.59961,17672.59961,97110000
2015/1/26,17668.10938,17696.35938,17567.59961,17678.69922,17678.69922,87220000
2015/1/27,17638.5293,17638.5293,17288.31055,17387.21094,17387.21094,135940000
2015/1/28,17402.91016,17484.41016,17189,17191.36914,17191.36914,115980000
2015/1/29,17195.28906,17433.13086,17136.30078,17416.84961,17416.84961,111690000
2015/1/30,17416.84961,17419.90039,17156.82031,17164.94922,17164.94922,168560000
2015/2/2,17169.99023,17367.67969,17037.75977,17361.03906,17361.03906,108090000
2015/2/3,17369.9707,17670.75977,17369.9707,17666.40039,17666.40039,112860000
2015/2/4,17664.99023,17782.2207,17603.21094,17673.01953,17673.01953,102560000
2015/2/5,17677.25977,17889.58008,17677.25977,17884.88086,17884.88086,79890000
2015/2/6,17881.53906,17951.08984,17764.40039,17824.28906,17824.28906,93610000
2015/2/9,17821.49023,17821.49023,17685.32031,17729.21094,17729.21094,81590000
2015/2/10,17736.15039,17890.33984,17729.24023,17868.75977,17868.75977,89930000
2015/2/11,17867.85938,17897.21094,17759.65039,17862.14063,17862.14063,89890000
2015/2/12,17862.14063,17975.65039,17862.14063,17972.38086,17972.38086,117160000
2015/2/13,17968.65039,18037.41016,17961.75977,18019.34961,18019.34961,85230000
2015/2/17,18019.80078,18052.00977,17951.41016,18047.58008,18047.58008,98760000
2015/2/18,18045.7207,18048.69922,17982.19922,18029.84961,18029.84961,75090000
